name,origin,slug,aroma,acid,body,flavor,aftertaste,desc_1,desc_3,desc_4,text
2112,Other,/review/holiday-sweet-blend,9.0,8.0,9.0,9.0,8.0,"Balanced, richly sweet, tart and savory. Fine musk, dried hibiscus flowers, perique (fermented) pipe tobacco, candy cap mushroom, apricot in aroma and cup. Sweet-tart-savory structure with punchy acidity; lightly creamy, viscous mouthfeel. The rich-toned finish centers around apricot and umami-redolent notes akin to candy cap mushroom.","2018's highest-rated holiday blend, a dynamic, spirited, original coffee with sweet, tart and savory tendencies harmoniously balanced. Organic- and fair-trade-certified; packaged in a gift bag with original art on the label.",,"Balanced, richly sweet, tart and savory. Fine musk, dried hibiscus flowers, perique (fermented) pipe tobacco, candy cap mushroom, apricot in aroma and cup. Sweet-tart-savory structure with punchy acidity; lightly creamy, viscous mouthfeel. The rich-toned finish centers around apricot and umami-redolent notes akin to candy cap mushroom. 2018's highest-rated holiday blend, a dynamic, spirited, original coffee with sweet, tart and savory tendencies harmoniously balanced. Organic- and fair-trade-certified; packaged in a gift bag with original art on the label."
471,Other,/review/camilina-geisha,9.0,8.0,9.0,9.0,8.0,"Crisply floral and sweetly herb-toned. Dark chocolate, lavender, dried pear, tangerine zest, frankincense in aroma and cup. Sweet-tart in structure with lively, expansive acidity; crisp, syrupy mouthfeel. The finish consolidates to pretty notes of lavender and dark chocolate, with a hint of tangerine zest.","A washed Panama Geisha cup, classic in its high-toned confidence, paradoxically both crisp and richly syrupy.",,"Crisply floral and sweetly herb-toned. Dark chocolate, lavender, dried pear, tangerine zest, frankincense in aroma and cup. Sweet-tart in structure with lively, expansive acidity; crisp, syrupy mouthfeel. The finish consolidates to pretty notes of lavender and dark chocolate, with a hint of tangerine zest. A washed Panama Geisha cup, classic in its high-toned confidence, paradoxically both crisp and richly syrupy."
2794,Other,/review/mama-cata-geisha-washed,9.0,8.0,9.0,9.0,8.0,"Crisp yet very sweet, delicately intricate. Lavender, lemon zest, apple, walnut, fresh pipe tobacco in aroma and cup. In structure massively sweet, gently tart; light, velvety, lively mouthfeel. Apple, lemon and fresh tobacco notes saturate a quiet, lightly drying finish.  ",Delicate yet extravagant rendition of the great Geisha profile.,,"Crisp yet very sweet, delicately intricate. Lavender, lemon zest, apple, walnut, fresh pipe tobacco in aroma and cup. In structure massively sweet, gently tart; light, velvety, lively mouthfeel. Apple, lemon and fresh tobacco notes saturate a quiet, lightly drying finish.   Delicate yet extravagant rendition of the great Geisha profile."
3355,Other,/review/panama-finca-lerida-geisha-black-honey,9.0,8.0,9.0,9.0,8.0,"Big, round, deeply and pungently layered. Fragrant cedar, lavender, baker’s chocolate, Concord grape, a hint of mace in aroma and cup. Bittersweet and rich in structure; fat and plush in mouthfeel with a drying edge. Concord grape and cedar dominate in a continuing pungent but quite sweet finish. ","Grapey sweetness working against a complex cedary, lavender-toned pungency distinguishes this intriguing black-honey-processed version of great Geisha cup.",,"Big, round, deeply and pungently layered. Fragrant cedar, lavender, baker’s chocolate, Concord grape, a hint of mace in aroma and cup. Bittersweet and rich in structure; fat and plush in mouthfeel with a drying edge. Concord grape and cedar dominate in a continuing pungent but quite sweet finish.  Grapey sweetness working against a complex cedary, lavender-toned pungency distinguishes this intriguing black-honey-processed version of great Geisha cup."
3356,Other,/review/panama-finca-lerida-geisha-washed,9.0,8.0,8.0,9.0,8.0,"Crisp, delicately but intricately floral- and spice-toned. Jasmine, walnut, pipe tobacco, sandalwood, ripe peach, a hint of lime zest in aroma and cup. Brisk and vivacious in structure; light, silky mouthfeel. Flavor layers but rings on in a jasmine-toned, gently drying finish.",Another essay in delicately lush extravagance and aromatic originality from the great Geisha variety.,,"Crisp, delicately but intricately floral- and spice-toned. Jasmine, walnut, pipe tobacco, sandalwood, ripe peach, a hint of lime zest in aroma and cup. Brisk and vivacious in structure; light, silky mouthfeel. Flavor layers but rings on in a jasmine-toned, gently drying finish. Another essay in delicately lush extravagance and aromatic originality from the great Geisha variety."
4149,Other,/review/wei-rong-blend,9.0,9.0,8.0,9.0,9.0,"Crisply delicate yet resonantly deep. Blackberry, tea rose, clover flower, grapefruit zest, musk in aroma and cup. In structure intensely tart yet very sweet, with a slight deepening savory edge. Light and silky in mouthfeel. Superb finish: sweet, flavor-saturated, long, intact in aromatics and structure. ",The blender’s art at its finest: an original and complete cup.,,"Crisply delicate yet resonantly deep. Blackberry, tea rose, clover flower, grapefruit zest, musk in aroma and cup. In structure intensely tart yet very sweet, with a slight deepening savory edge. Light and silky in mouthfeel. Superb finish: sweet, flavor-saturated, long, intact in aromatics and structure.  The blender’s art at its finest: an original and complete cup."
1380,Other,/review/ethiopia-kayon-mountain-5,9.0,8.0,9.0,9.0,8.0,"Delicately sweet-tart, cocoa-toned. Roasted cacao nib, lemon zest, narcissus, mango, frankincense in aroma and cup. Intricately sweet, high-toned, with bright, juicy acidity; lush, syrupy mouthfeel. The richly sweet finish consolidates to cocoa-toned mango supported by notes of frankincense.","A classic natural-processed Ethiopia cup: balanced, driven by fruit and floral tones, with an elegant cocoa throughline.",,"Delicately sweet-tart, cocoa-toned. Roasted cacao nib, lemon zest, narcissus, mango, frankincense in aroma and cup. Intricately sweet, high-toned, with bright, juicy acidity; lush, syrupy mouthfeel. The richly sweet finish consolidates to cocoa-toned mango supported by notes of frankincense. A classic natural-processed Ethiopia cup: balanced, driven by fruit and floral tones, with an elegant cocoa throughline."
1453,"Yirgacheffe growing region, southern Ethiopia",/review/ethiopia-reko-2,8.0,8.0,8.0,9.0,8.0,"Crisply sweet-tart. Apricot, sandalwood, maple syrup, orange zest, freesia-like flowers in aroma and cup. Sweet-tart structure with brisk acidity; satiny-smooth mouthfeel. The finish is quietly flavor-saturated, with lead notes of apricot and sandalwood.",A high-toned wet-processed Ethiopia cup with balanced vivacity.,,"Crisply sweet-tart. Apricot, sandalwood, maple syrup, orange zest, freesia-like flowers in aroma and cup. Sweet-tart structure with brisk acidity; satiny-smooth mouthfeel. The finish is quietly flavor-saturated, with lead notes of apricot and sandalwood. A high-toned wet-processed Ethiopia cup with balanced vivacity."
3211,Not disclosed,/review/organic-mocha-java-espresso,8.0,,8.0,8.0,8.0,"Evaluated as espresso. Sweetly roast-toned, chocolaty. Dark chocolate, raisin, gently scorched fir, almond, a hint of lush, lily-like flowers in aroma and small cup. Creamy mouthfeel; crisp, richly drying finish. In three park milk, notes of dark chocolate lead the way, supported by raisin and smoky aromatic wood.",A friendly darker-roasted espresso blend with satisfying dark chocolate and raisiny dried fruit tones throughout.,,"Evaluated as espresso. Sweetly roast-toned, chocolaty. Dark chocolate, raisin, gently scorched fir, almond, a hint of lush, lily-like flowers in aroma and small cup. Creamy mouthfeel; crisp, richly drying finish. In three park milk, notes of dark chocolate lead the way, supported by raisin and smoky aromatic wood. A friendly darker-roasted espresso blend with satisfying dark chocolate and raisiny dried fruit tones throughout."
7,Colombia,/review/100-arabica-freeze-dried-colombian-instant-coffee,7.0,8.0,8.0,8.0,8.0,"Evaluated at proportions of 5 grams of instant coffee powder mixed with 8.5 ounces (250 ml) of hot water. Caramel-toned, richly sweet. Dark caramel, magnolia-like flowers, cedar, baker’s chocolate, a hint of apricot in aroma and cup. Sweet-toned in structure with brisk acidity; smooth mouthfeel. The finish is crisply sweet and resonant, with lingering notes of caramel and apricot.",A appealing 100% Colombia coffee in instant format that largely preserves the character of the green coffee.,,"Evaluated at proportions of 5 grams of instant coffee powder mixed with 8.5 ounces (250 ml) of hot water. Caramel-toned, richly sweet. Dark caramel, magnolia-like flowers, cedar, baker’s chocolate, a hint of apricot in aroma and cup. Sweet-toned in structure with brisk acidity; smooth mouthfeel. The finish is crisply sweet and resonant, with lingering notes of caramel and apricot. A appealing 100% Colombia coffee in instant format that largely preserves the character of the green coffee."
3467,Other,/review/perla-del-otun,8.0,,8.0,8.0,9.0,"Crisply sweet, balanced. Baker’s chocolate, maple syrup, gardenia, cherry, cedar in aroma and cup. Sweet-tart in structure with brisk acidity; velvety mouthfeel. The finish consolidates to baker’s chocolate and gardenia with hints of cedar.","A sweet-toned, engaging Colombia cup with crisp baker’s chocolate as a throughline.",,"Crisply sweet, balanced. Baker’s chocolate, maple syrup, gardenia, cherry, cedar in aroma and cup. Sweet-tart in structure with brisk acidity; velvety mouthfeel. The finish consolidates to baker’s chocolate and gardenia with hints of cedar. A sweet-toned, engaging Colombia cup with crisp baker’s chocolate as a throughline."
899,Other,/review/decaf-classic-espresso,8.0,,8.0,8.0,7.0,"Evaluated as espresso. Richly sweet, cocoa-toned. Cocoa powder, date, magnolia, molasses, oak in aroma and small cup. Satiny-smooth mouthfeel; resonant, chocolaty finish with notes of magnolia and oak. In three parts milk, floral tones are amplified, and cocoa notes are integrated with roasty-sweet aromatic wood.","A solid, straightfoward decaf espresso from Colombia, especially chocolaty in cappuccino-scaled milk.",,"Evaluated as espresso. Richly sweet, cocoa-toned. Cocoa powder, date, magnolia, molasses, oak in aroma and small cup. Satiny-smooth mouthfeel; resonant, chocolaty finish with notes of magnolia and oak. In three parts milk, floral tones are amplified, and cocoa notes are integrated with roasty-sweet aromatic wood. A solid, straightfoward decaf espresso from Colombia, especially chocolaty in cappuccino-scaled milk."
567,Other,/review/colombia-el-sauce,8.0,8.0,8.0,8.0,8.0,"Richly sweet, floral-toned. Narcissus, roasted cacao nib, agave syrup, fir, red apple in aroma and cup. Sweet-toned structure with gentle, rounded acidity; smooth, satiny mouthfeel. The gently drying finish centers around roasted cacao nib and narcissus-like floral notes.",A crisply sweet Colombia cup driven by engaging floral notes and hints of red apple and fresh-cut fir.,,"Richly sweet, floral-toned. Narcissus, roasted cacao nib, agave syrup, fir, red apple in aroma and cup. Sweet-toned structure with gentle, rounded acidity; smooth, satiny mouthfeel. The gently drying finish centers around roasted cacao nib and narcissus-like floral notes. A crisply sweet Colombia cup driven by engaging floral notes and hints of red apple and fresh-cut fir."
2647,South-central Kenya,/review/kiunyu-peaberry,9.0,8.0,9.0,9.0,8.0,"Spice-toned, deep, resonant. Dried persimmon, perique (fermented) tobacco, cinnamon, dark chocolate, gardenia-like flowers in aroma and cup. Sweet-savory structure with engagingly citrusy acidity; plush, syrupy mouthfeel. The finish leads with dried persimmon and dark chocolate, followed by pipe tobacco and cinnamon.",A rich-toned Kenya carried by pleasing savory notes that support and balance the coffee’s deep sweetness.,,"Spice-toned, deep, resonant. Dried persimmon, perique (fermented) tobacco, cinnamon, dark chocolate, gardenia-like flowers in aroma and cup. Sweet-savory structure with engagingly citrusy acidity; plush, syrupy mouthfeel. The finish leads with dried persimmon and dark chocolate, followed by pipe tobacco and cinnamon. A rich-toned Kenya carried by pleasing savory notes that support and balance the coffee’s deep sweetness."
1037,Other,/review/el-aguila-sl28-el-salvador,8.0,8.0,9.0,9.0,8.0,"Delicately but pungently floral. Narcissus-like flowers, baker’s chocolate, tart black currant, oak, roasted pistachio in aroma and cup. Crisply sweet and lightly savory in structure; plump and lightly syrupy in mouthfeel. Flowers, cocoa-like chocolate, pistachio in particular carry into a gently drying finish.","A subtle but persuasive version of the resonantly pungent, berry-and-flowers Kenya-style cup.",,"Delicately but pungently floral. Narcissus-like flowers, baker’s chocolate, tart black currant, oak, roasted pistachio in aroma and cup. Crisply sweet and lightly savory in structure; plump and lightly syrupy in mouthfeel. Flowers, cocoa-like chocolate, pistachio in particular carry into a gently drying finish. A subtle but persuasive version of the resonantly pungent, berry-and-flowers Kenya-style cup."
2949,Other,/review/nano-challa,9.0,8.0,9.0,9.0,8.0,"Delicate, sweetly tart. Lemon drop, roasted cacao nib, pink peppercorn, almond, orange zest in aroma and cup. Sweet-tart structure with bright, juicy acidity; satiny-smooth mouthfeel. The resonant finish consolidates to notes of lemon drop and cocoa, with a hint of pink peppercorn.","A spirited, high-toned Ethiopia cup with vivacious floral spice notes throughout.",,"Delicate, sweetly tart. Lemon drop, roasted cacao nib, pink peppercorn, almond, orange zest in aroma and cup. Sweet-tart structure with bright, juicy acidity; satiny-smooth mouthfeel. The resonant finish consolidates to notes of lemon drop and cocoa, with a hint of pink peppercorn. A spirited, high-toned Ethiopia cup with vivacious floral spice notes throughout."
