slug,name,roaster,roast,country_of_origin,desc_1,desc_2,latitude,longitude,rating,aroma,acid,body,flavor,aftertaste,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate
/review/baru-gesha,Baru Gesha,Bar Nine,Medium-Light,Panama,"Elegantly rich, decadently fruittoned. Dark chocolate, raspberry liqueur, frankincense, freesialike flowers, almond brittle in aroma and cup. Deeply sweet in structure with vibrant acidity; plush, syrupy mouthfeel. The resonant finish is long and saturated with all of the flavors and aromas of the cup.","This coffee earned the highest rating in a tasting of holiday coffees for Coffee Reviews December 2018 tasting report. Produced from trees of the rare Ethiopiaderived botanical variety Gesha also spelled Geisha. With its elegantly elongated beans and distinctive floral and crisp, often chocolaty cup, the Gesha variety continues to distinguish itself as one of the worlds most unique coffees. This is a particularly refined presentation of the Gesha variety developed by boutique green coffee exporter/importer Ninety Plus Coffee and processed by its proprietary hot fermentation method. Bar Nine, founded in 2013, describes itself as a company of empathetic, impassioned and hardworking individuals who care about delivering a consistently memorable coffee experience, whether in its Bar Nine Los Angeles café, or in a home or business setting.  Visit www.barnine.us for more information.",8.559559,-81.1308434,96,9.0,9.0,9.0,10.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1
/review/flowery-nekisse,Flowery Nekisse,Ho Soo Tsai,Medium-Light,Ethiopia,"Richtoned, resonantly floral. Wisteria, myrrh, almond nougat, lemon curd, dried cherry in aroma and cup. Sweetly tart structure with zesty, bright acidity; full, syrupy mouthfeel. The finish leads with tart lemon curd and cherry notes, followed by deep wisteria with an undercurrent of almond.","This coffee earned the secondhighest rating in a tasting of holiday coffees for Coffee Reviews December 2018 tasting report. Nekisse is a proprietary brand of Ethiopia coffee developed by Ninety Plus, a distinguished boutique developer and importer of innovative smalllot coffees from Ethiopia and Panama. Grown near Neji in the Sidama/Sidamo growing region, this is a dryprocessed or natural coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wetprocessed or washed coffees. Ho Soo Tsai is a microroaster based in Kaohsiung City, Taiwan. Visit https://www.facebook.com/LPCXHST or call 88672364657 for more information.",6.7678,35.6343712,95,9.0,9.0,9.0,9.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-el-obraje-gesha,Colombia El Obraje Gesha,Joe Van Gogh Coffee,Medium-Light,Colombia,"Complex, multifaceted, spicetoned. Dahlialike flowers, bergamot, almond, vanilla, roasted cacao nib in aroma and cup. Sweetly tart structure with balanced, bright acidity; delicate, silkysmooth mouthfeel. Bergamot and vanillatoned cocoa carry the quiet, balanced finish.","This coffee tied for the thirdhighest rating in a tasting of holiday coffees for Coffee Reviews December 2018 tasting report.  Produced from trees of the rare Ethiopiaderived botanical variety Gesha also spelled Geisha by Pablo Guerrero. With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Gesha variety continues to distinguish itself as one of the worlds most unique coffees. This is a dryprocessed or natural version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wetprocessed or washed coffees. The majority of Gesha coffees are grown in the Boquete region of Panama, but there is increased experimentation with this variety throughout Latin America, especially Colombia, where this exceptional version was grown. Joe Van Gogh is a smallbatch roasting company with a focus on certified organic coffees. In addition to its Internet store, it operates six coffeehouses in Durham, Chapel Hill and Greensboro, North Carolina. Visit www.joevangogh.com or call 9196440111 for more information.",4.099917,-72.9088133,94,9.0,8.0,9.0,9.0,8.0,0,0,1,0,0,1,0,0,0,0,0,0,1
/review/holiday-sweet-blend,Holiday Sweet Blend,Red Rooster Coffee Roaster,Medium-Light,Colombia,"Balanced, richly sweet, tart and savory. Fine musk, dried hibiscus flowers, perique fermented pipe tobacco, candy cap mushroom, apricot in aroma and cup. Sweettartsavory structure with punchy acidity; lightly creamy, viscous mouthfeel. The richtoned finish centers around apricot and umamiredolent notes akin to candy cap mushroom.","This coffee tied for the thirdhighest rating in a tasting of holiday coffees for Coffee Reviews December 2018 tasting report.  It is organic and certified fair trade, the latter meaning it was purchased from farmers at a fair or economically sustainable price. A blend comprised of four coffees: a naturalprocessed Ethiopia WORKA, a washed Ethiopia Banko, a washed Rwanda Coopac, and a washed Colombia Tolima. Established in 2010, Red Rooster is an organiccertified microroaster focusing on socially conscious and highquality coffee. Visit www.redroostercoffee.com or call 5407457338 for more information.",4.099917,-72.9088133,94,9.0,8.0,9.0,9.0,8.0,0,0,0,0,0,0,0,1,1,0,0,1,0
/review/camilina-geisha,Camilina Geisha,Bird Rock Coffee Roasters,Medium-Light,Panama,"Crisply floral and sweetly herbtoned. Dark chocolate, lavender, dried pear, tangerine zest, frankincense in aroma and cup. Sweettart in structure with lively, expansive acidity; crisp, syrupy mouthfeel. The finish consolidates to pretty notes of lavender and dark chocolate, with a hint of tangerine zest.","This coffee tied for the thirdhighest rating in a tasting of holiday coffees for Coffee Reviews December 2018 tasting report. Produced from trees of the rare Ethiopiaderived botanical variety Geisha also Gesha by farmer Roberto Brenes of Finca La Aurora. With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Geisha/Gesha variety continues to distinguish itself as one of the worlds most unique coffees.  This version was processed by the traditional wet or washed method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the 2012 MicroRoaster of the Year title by Roast Magazine. Visit www.birdrockcoffee.com or call 8585511707 for more information.",8.559559,-81.1308434,94,9.0,8.0,9.0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1
/review/mama-cata-geisha-washed,Mama Cata Geisha Washed,Willoughbys Coffee  Tea,Medium-Light,Panama,"Crisp yet very sweet, delicately intricate. Lavender, lemon zest, apple, walnut, fresh pipe tobacco in aroma and cup. In structure massively sweet, gently tart; light, velvety, lively mouthfeel. Apple, lemon and fresh tobacco notes saturate a quiet, lightly drying finish.  ","Produced from old trees of the rare Ethiopiaderived botanical variety Geisha also spelled Gesha grown by farmer Jose David Garrido on the Mama Cata Estate. With its elongated beans and distinctive floral and chocolate cup, the Geisha variety continues to distinguish itself as one of the worlds most unique coffees. This version was processed by the traditional wet or washed method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. Willoughbys Coffee  Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the times and now offers a menu of extremely refined smalllot, singleorigin coffees. Visit www.willoughbyscoffee.com or call 8003888400 for more information.",8.559559,-81.1308434,94,9.0,8.0,9.0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1
/review/panama-finca-lerida-geisha-black-honey,Panama Finca Lerida Geisha Black Honey,Willoughbys Coffee  Tea,Medium-Light,Panama,"Big, round, deeply and pungently layered. Fragrant cedar, lavender, bakers chocolate, Concord grape, a hint of mace in aroma and cup. Bittersweet and rich in structure; fat and plush in mouthfeel with a drying edge. Concord grape and cedar dominate in a continuing pungent but quite sweet finish. ","Produced from trees of the rare Ethiopiaderived botanical variety Geisha also spelled Gesha on the Chiari familys Finca Lerida Esplenderosa in Jaramillo under the management of family member Sonia Amoruso. With its elongated beans and distinctive cup, the Geisha variety continues to distinguish itself as one of the worlds most unique coffees. In all honey processing methods, skins are removed, but some sweet pulp or fruit flesh honey is allowed to adhere to the beans during drying. In the black honey variation, virtually all of the pulp is allowed to dry on the beans and the beans may be subject to a particularly slow drying process, often netting a deep, pungent profile. Willoughbys Coffee  Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the times and now offers a menu of extremely refined smalllot, singleorigin coffees. Visit www.willoughbyscoffee.com or call 8003888400 for more information.",8.559559,-81.1308434,93,9.0,8.0,9.0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1
/review/panama-finca-lerida-geisha-washed,Panama Finca Lerida Geisha Washed,Willoughbys Coffee  Tea,Medium-Light,Panama,"Crisp, delicately but intricately floral and spicetoned. Jasmine, walnut, pipe tobacco, sandalwood, ripe peach, a hint of lime zest in aroma and cup. Brisk and vivacious in structure; light, silky mouthfeel. Flavor layers but rings on in a jasminetoned, gently drying finish.","Produced from trees of the rare Ethiopiaderived botanical variety Geisha also spelled Gesha on the Chiari familys Finca Lerida in Alto Quiel under the management of family member Sonia Amoruso. With its elongated beans and distinctive cup, the Geisha variety continues to distinguish itself as one of the worlds most unique coffees. This version was processed by the traditional wet or washed method, in which skin and fruit flesh are removed from the beans or seeds before they are dried. Willoughbys Coffee  Tea is a pioneer specialty coffee roaster established in the early 1980s that has gracefully and successfully moved with the  times and now offers a menu of extremely refined smalllot, singleorigin coffees. Visit www.willoughbyscoffee.com or call 8003888400 for more information.",8.559559,-81.1308434,93,9.0,8.0,8.0,9.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1
/review/wei-rong-blend,Wei Rong Blend,Mis Cafe,Medium-Light,Kenya,"Crisply delicate yet resonantly deep. Blackberry, tea rose, clover flower, grapefruit zest, musk in aroma and cup. In structure intensely tart yet very sweet, with a slight deepening savory edge. Light and silky in mouthfeel. Superb finish: sweet, flavorsaturated, long, intact in aromatics and structure. ","This distinguished and unusual blend is comprised of coffee from three distinguished origins, Ethiopia, Guatemala and Kenya. Mis Café is an instore roaster and coffee shop in Kaohsiung City, Taiwan. For more information, call 88672010188, email andy16845@gmail.com or visit www.facebook.com/MISCOFFEE.",1.4419683,38.4313975,94,9.0,9.0,8.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0
/review/ethiopia-kayon-mountain-5,Ethiopia Kayon Mountain,Bens Beans,Medium-Light,Ethiopia,"Delicately sweettart, cocoatoned. Roasted cacao nib, lemon zest, narcissus, mango, frankincense in aroma and cup. Intricately sweet, hightoned, with bright, juicy acidity; lush, syrupy mouthfeel. The richly sweet finish consolidates to cocoatoned mango supported by notes of frankincense.","Produced by Ato Esmael and his friends and family at their estate farm in the Guji Zone of southern Ethiopia. Certified organic and produced from distinctive, largely indigenous varieties of Arabica long grown in the region. Processed by the dry or natural method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wetprocessed or washed coffees. Named after the cofounders son, Ben, Bens Beans prides itself on ethical sourcing, as well as in donating a portion of proceeds to charities in the coffeeproducing regions they work with. Visit www.bensbeans.org for more information.",6.7678,35.6343712,93,9.0,8.0,9.0,9.0,8.0,1,0,0,0,0,0,0,1,0,0,0,0,1
/review/ethiopia-reko-2,Ethiopia Reko,Temple Coffee and Tea,Medium-Light,Ethiopia,"Crisply sweettart. Apricot, sandalwood, maple syrup, orange zest, freesialike flowers in aroma and cup. Sweettart structure with brisk acidity; satinysmooth mouthfeel. The finish is quietly flavorsaturated, with lead notes of apricot and sandalwood.","Coffees like this one from the celebrated Yirgacheffe growing region are produced largely from old, indigenous local tree varieties. A wetprocessed or washed coffee, meaning the fruit skin and pulp were removed from the beans immediately after harvesting and before drying. Temple Coffee is a qualityfocused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 9164541282 for more information.",6.7678,35.6343712,91,8.0,8.0,8.0,9.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0
